base,esquema,tipo,nombre
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,destroy
catastro_gdl,informix,SP,dif_pg_elect_bcos
catastro_gdl,informix,SP,dosyscast
catastro_gdl,informix,SP,dotacion_folioscarta
catastro_gdl,informix,SP,dummyproc_1150xc6
catastro_gdl,informix,SP,dummyproc_1170
catastro_gdl,informix,SP,dummyproc_1210
catastro_gdl,informix,SP,dummyproc_1210xc4
catastro_gdl,informix,SP,e_parkingcons
catastro_gdl,informix,SP,econs_transpatco
catastro_gdl,informix,SP,edi_avav
catastro_gdl,informix,SP,edi_vaad
catastro_gdl,informix,SP,edi_valv
catastro_gdl,informix,SP,ejecutarcalcdescpred
catastro_gdl,informix,SP,ejecutarcalcdpp
catastro_gdl,informix,SP,elect_ajuste_marzo
catastro_gdl,informix,SP,elect_ajuste_marzo_cts
catastro_gdl,informix,SP,elementenc_to_decimal
catastro_gdl,informix,SP,elementencinput
catastro_gdl,informix,SP,elementencoutput
catastro_gdl,informix,SP,equal
catastro_gdl,informix,SP,equal
catastro_gdl,informix,SP,estado_cuenta_predial
catastro_gdl,informix,SP,estado_cuenta_predial_tmp2022
catastro_gdl,informix,SP,estado_cuenta_predialx
catastro_gdl,informix,SP,estpred_ldsdos14
catastro_gdl,informix,SP,estpred_ldsdos15
catastro_gdl,informix,SP,estpred_ldvalor
catastro_gdl,informix,SP,excel_empresas_principal
catastro_gdl,informix,SP,existsnode
catastro_gdl,informix,SP,existsnode
catastro_gdl,informix,SP,explain_sql
catastro_gdl,informix,SP,externo_cip
catastro_gdl,informix,SP,extract
catastro_gdl,informix,SP,extract
catastro_gdl,informix,SP,extractclob
catastro_gdl,informix,SP,extractvalue
catastro_gdl,informix,SP,extractvalue
catastro_gdl,informix,SP,extractvalueclob
catastro_gdl,informix,SP,fcnset_lic_cancpag
catastro_gdl,informix,SP,fcnset_lic_pago
catastro_gdl,informix,SP,fea_alta
catastro_gdl,informix,SP,fecha_letras
catastro_gdl,informix,SP,filcreacion
catastro_gdl,informix,SP,filetoblob
catastro_gdl,informix,SP,filetoblob
catastro_gdl,informix,SP,filetoblobpre1170
catastro_gdl,informix,SP,filetoclob
catastro_gdl,informix,SP,filetoclob
catastro_gdl,informix,SP,filetoclobpre1170
catastro_gdl,informix,SP,fill_datos_desto
catastro_gdl,informix,SP,fill_datos_desto_fecnac
catastro_gdl,informix,SP,fill_datos_puente_gis
catastro_gdl,informix,SP,final_aggrelem
catastro_gdl,informix,SP,final_aggrelemc
catastro_gdl,informix,SP,final_aggrschema
catastro_gdl,informix,SP,final_aggrschemac
catastro_gdl,informix,SP,final_aggrxml
catastro_gdl,informix,SP,final_aggrxmlc
catastro_gdl,informix,SP,findcvectapolig
catastro_gdl,informix,SP,fn48_addadquiriente
catastro_gdl,informix,SP,fn48_addfile
catastro_gdl,informix,SP,fn48_addintentopago
catastro_gdl,informix,SP,fn48_addrefbcos
catastro_gdl,informix,SP,fn48_addtransmitente
catastro_gdl,informix,SP,fn48_calc_vigencia
catastro_gdl,informix,SP,fn48_calcimptotrans
catastro_gdl,informix,SP,fn48_call_addadquiriente
catastro_gdl,informix,SP,fn48_call_addfile
catastro_gdl,informix,SP,fn48_call_addrefbcos
catastro_gdl,informix,SP,fn48_call_addtransmitente
catastro_gdl,informix,SP,fn48_call_remadquiriente
catastro_gdl,informix,SP,fn48_call_remfile
catastro_gdl,informix,SP,fn48_remadquiriente
catastro_gdl,informix,SP,fn48_remfile
catastro_gdl,informix,SP,fn48_remtransmitente
catastro_gdl,informix,SP,fn48_settrans20920
catastro_gdl,informix,SP,fn48_settranspat
catastro_gdl,informix,SP,fn49_call_countvalref
catastro_gdl,informix,SP,fn49_call_getvaloresref
catastro_gdl,informix,SP,fn49_call_insvalref
catastro_gdl,informix,SP,fn49_countvalref
catastro_gdl,informix,SP,fn49_getvaloresref
catastro_gdl,informix,SP,fn49_insavaluo
catastro_gdl,informix,SP,fn49_insvalref
catastro_gdl,informix,SP,fn_actual
catastro_gdl,informix,SP,fn_actualizacion
catastro_gdl,informix,SP,fn_actualizacion2
catastro_gdl,informix,SP,fn_actualizacionf
catastro_gdl,informix,SP,fn_actualizacionpbc
catastro_gdl,informix,SP,fn_actualizaciontmp
catastro_gdl,informix,SP,fn_ademinaxo
catastro_gdl,informix,SP,fn_ademinbim
catastro_gdl,informix,SP,fn_adeudos_detalle_08
catastro_gdl,informix,SP,fn_ajust_elec
catastro_gdl,informix,SP,fn_calidpro
catastro_gdl,informix,SP,fn_chkregprop
catastro_gdl,informix,SP,fn_coprop
catastro_gdl,informix,SP,fn_costoholograma
catastro_gdl,informix,SP,fn_costoholograma_notificacion
catastro_gdl,informix,SP,fn_costosolicitud
catastro_gdl,informix,SP,fn_ctadescley
catastro_gdl,informix,SP,fn_dialetra
catastro_gdl,informix,SP,fn_factor_inpc
catastro_gdl,informix,SP,fn_getactualizacionfac
catastro_gdl,informix,SP,fn_getimpuesto
catastro_gdl,informix,SP,fn_getimpuestofac
catastro_gdl,informix,SP,fn_getlic_anun
catastro_gdl,informix,SP,fn_getmultafac
catastro_gdl,informix,SP,fn_getporcrecargo
catastro_gdl,informix,SP,fn_getrecargos
catastro_gdl,informix,SP,fn_getrecargosfac
catastro_gdl,informix,SP,fn_getsaldo
catastro_gdl,informix,SP,fn_getsaldofac
catastro_gdl,informix,SP,fn_impade
catastro_gdl,informix,SP,fn_impade2
catastro_gdl,informix,SP,fn_impade3
catastro_gdl,informix,SP,fn_impadeh
catastro_gdl,informix,SP,fn_impadeh2
catastro_gdl,informix,SP,fn_impfact
catastro_gdl,informix,SP,fn_imppag
catastro_gdl,informix,SP,fn_impvir2
catastro_gdl,informix,SP,fn_lic_generar_microgenerador
catastro_gdl,informix,SP,fn_lic_micro_costo
catastro_gdl,informix,SP,fn_mmv_moct
catastro_gdl,informix,SP,fn_mult_rgos_trans
catastro_gdl,informix,SP,fn_noreq
catastro_gdl,informix,SP,fn_pagos_elec_aplicar
catastro_gdl,informix,SP,fn_pagos_elec_dif
catastro_gdl,informix,SP,fn_pagos_elec_dif_mar
catastro_gdl,informix,SP,fn_pagos_elec_diflinea
catastro_gdl,informix,SP,fn_pagos_elec_diflinea_mar
catastro_gdl,informix,SP,fn_plazotrans
catastro_gdl,informix,SP,fn_plazotrans1
catastro_gdl,informix,SP,fn_plazotrans1a
catastro_gdl,informix,SP,fn_plazotrans1xdias
catastro_gdl,informix,SP,fn_recgos
catastro_gdl,informix,SP,fn_recgosh
catastro_gdl,informix,SP,fn_recgosh2
catastro_gdl,informix,SP,fn_subzona
catastro_gdl,informix,SP,fn_tasargos_trans
catastro_gdl,informix,SP,fn_tasargos_trans1
catastro_gdl,informix,SP,fn_tasargos_trans1_axoantes
catastro_gdl,informix,SP,fn_up_gastos
catastro_gdl,informix,SP,fn_usupredio
catastro_gdl,informix,SP,fn_valor_bimestre
catastro_gdl,informix,SP,fn_valor_bimestre2
catastro_gdl,informix,SP,fn_zona
catastro_gdl,informix,SP,fracc4
catastro_gdl,informix,SP,gasmul_tmpproy
catastro_gdl,informix,SP,gen_act_recibosdet_predial
catastro_gdl,informix,SP,gen_edocta
catastro_gdl,informix,SP,gen_gastos
catastro_gdl,informix,SP,gen_inpc
catastro_gdl,informix,SP,gen_lic_fea
catastro_gdl,informix,SP,gen_saldos
catastro_gdl,informix,SP,gen_saldoslist
catastro_gdl,informix,SP,gen_sdoscaja
catastro_gdl,informix,SP,gen_sdoscaja1
catastro_gdl,informix,SP,genbson
catastro_gdl,informix,SP,genera_cartapredial
catastro_gdl,informix,SP,genxmlquery
catastro_gdl,informix,SP,genxmlqueryclob
catastro_gdl,informix,SP,genxmlqueryhdr
catastro_gdl,informix,SP,genxmlqueryhdrclob
catastro_gdl,informix,SP,get_adeudo
catastro_gdl,informix,SP,get_apldesc
catastro_gdl,informix,SP,get_asientolic
catastro_gdl,informix,SP,get_avaefectos
catastro_gdl,informix,SP,get_bimestre
catastro_gdl,informix,SP,get_comprob
catastro_gdl,informix,SP,get_cursor_table
catastro_gdl,informix,SP,get_data_type
catastro_gdl,informix,SP,get_deducible
catastro_gdl,informix,SP,get_default_value
catastro_gdl,informix,SP,get_desctope
catastro_gdl,informix,SP,get_diastrans
catastro_gdl,informix,SP,get_dppglb
catastro_gdl,informix,SP,get_dppglb_tarjeta
catastro_gdl,informix,SP,get_drecglb
catastro_gdl,informix,SP,get_efectos
catastro_gdl,informix,SP,get_fechasys
catastro_gdl,informix,SP,get_fechavenc
catastro_gdl,informix,SP,get_gastos
catastro_gdl,informix,SP,get_gastosanun
catastro_gdl,informix,SP,get_gastosdif
catastro_gdl,informix,SP,get_gastoslic
catastro_gdl,informix,SP,get_gastoslicpag
catastro_gdl,informix,SP,get_gastosmul
catastro_gdl,informix,SP,get_impvirdpp
catastro_gdl,informix,SP,get_impvirforz
catastro_gdl,informix,SP,get_impvirley
catastro_gdl,informix,SP,get_multaliccalc
catastro_gdl,informix,SP,get_multaliccalc_notificaciones
catastro_gdl,informix,SP,get_multapredcalc
catastro_gdl,informix,SP,get_mulvirman
catastro_gdl,informix,SP,get_odoo_cta
catastro_gdl,informix,SP,get_odoo_cta22
catastro_gdl,informix,SP,get_plazotranspat
catastro_gdl,informix,SP,get_recvirman
catastro_gdl,informix,SP,get_recvirtot
catastro_gdl,informix,SP,get_reqanun
catastro_gdl,informix,SP,get_reqanunpag
catastro_gdl,informix,SP,get_reqlic
catastro_gdl,informix,SP,get_reqlicpag
catastro_gdl,informix,SP,get_reqlicsp
catastro_gdl,informix,SP,get_reqsplic
catastro_gdl,informix,SP,get_salmin
catastro_gdl,informix,SP,get_salminlic
catastro_gdl,informix,SP,get_sess
catastro_gdl,informix,SP,get_sysbacklcs
catastro_gdl,informix,SP,get_tasarecgos
catastro_gdl,informix,SP,get_tasatranspat
catastro_gdl,informix,SP,get_tommy1
catastro_gdl,informix,SP,get_tommy2
catastro_gdl,informix,SP,get_ubicacion
catastro_gdl,informix,SP,get_uso
catastro_gdl,informix,SP,get_usuario
catastro_gdl,informix,SP,getbimvigente
catastro_gdl,informix,SP,getcomputer
catastro_gdl,informix,SP,getcomputerdet
catastro_gdl,informix,SP,gist_beginscan
catastro_gdl,informix,SP,gist_check
catastro_gdl,informix,SP,gist_close
catastro_gdl,informix,SP,gist_cost
catastro_gdl,informix,SP,gist_create
catastro_gdl,informix,SP,gist_delete
catastro_gdl,informix,SP,gist_drop
catastro_gdl,informix,SP,gist_endscan
catastro_gdl,informix,SP,gist_getnext
catastro_gdl,informix,SP,gist_insert
catastro_gdl,informix,SP,gist_open
catastro_gdl,informix,SP,gist_redo
catastro_gdl,informix,SP,gist_rescan
catastro_gdl,informix,SP,gist_undo
catastro_gdl,informix,SP,gist_update
catastro_gdl,informix,SP,gobest_adeudos_detalle_08
catastro_gdl,informix,SP,gobest_adeudos_detalle_08a
catastro_gdl,informix,SP,gobest_adeudos_detalle_08h4
catastro_gdl,informix,SP,gobest_consultapredial
catastro_gdl,informix,SP,gobest_pago_08
catastro_gdl,informix,SP,gobest_pago_predial
catastro_gdl,informix,SP,greaterthan
catastro_gdl,informix,SP,greaterthanorequal
catastro_gdl,informix,SP,hacienda95
catastro_gdl,informix,SP,idsxmlparse
catastro_gdl,informix,SP,idsxmlparse
catastro_gdl,informix,SP,ifx_allow_newline
catastro_gdl,informix,SP,ifx_bit_leftshift
catastro_gdl,informix,SP,ifx_bit_leftshift
catastro_gdl,informix,SP,ifx_bit_rightshift
catastro_gdl,informix,SP,ifx_bit_rightshift
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_checksum
catastro_gdl,informix,SP,ifx_collection_create
catastro_gdl,informix,SP,ifx_collection_drop
catastro_gdl,informix,SP,ifx_collection_index_create
catastro_gdl,informix,SP,ifx_collection_index_drop
catastro_gdl,informix,SP,ifx_explain
catastro_gdl,informix,SP,ifx_file_checksum
catastro_gdl,informix,SP,ifx_file_to_file
catastro_gdl,informix,SP,ifx_get_erstate
catastro_gdl,informix,SP,ifx_grid_connect
catastro_gdl,informix,SP,ifx_grid_connect
catastro_gdl,informix,SP,ifx_grid_connect
catastro_gdl,informix,SP,ifx_grid_connect
catastro_gdl,informix,SP,ifx_grid_copy
catastro_gdl,informix,SP,ifx_grid_copy
catastro_gdl,informix,SP,ifx_grid_copy
catastro_gdl,informix,SP,ifx_grid_disconnect
catastro_gdl,informix,SP,ifx_grid_execute
catastro_gdl,informix,SP,ifx_grid_execute
catastro_gdl,informix,SP,ifx_grid_executecmd
catastro_gdl,informix,SP,ifx_grid_function
catastro_gdl,informix,SP,ifx_grid_function
catastro_gdl,informix,SP,ifx_grid_procedure
catastro_gdl,informix,SP,ifx_grid_procedure
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_purge
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_redo
catastro_gdl,informix,SP,ifx_grid_release
catastro_gdl,informix,SP,ifx_grid_remove
catastro_gdl,informix,SP,ifx_gridquery_skipped_node_count
catastro_gdl,informix,SP,ifx_gridquery_skipped_nodes
catastro_gdl,informix,SP,ifx_invalid_module
catastro_gdl,informix,SP,ifx_lo_alter
catastro_gdl,informix,SP,ifx_lo_close
catastro_gdl,informix,SP,ifx_lo_col_sbinfo
catastro_gdl,informix,SP,ifx_lo_create
catastro_gdl,informix,SP,ifx_lo_filename
catastro_gdl,informix,SP,ifx_lo_from_file
catastro_gdl,informix,SP,ifx_lo_lock
catastro_gdl,informix,SP,ifx_lo_open
catastro_gdl,informix,SP,ifx_lo_release
catastro_gdl,informix,SP,ifx_lo_seek
catastro_gdl,informix,SP,ifx_lo_stat
catastro_gdl,informix,SP,ifx_lo_tell
catastro_gdl,informix,SP,ifx_lo_to_file
catastro_gdl,informix,SP,ifx_lo_truncate
catastro_gdl,informix,SP,ifx_lo_unlock
catastro_gdl,informix,SP,ifx_load_internal
catastro_gdl,informix,SP,ifx_load_module
catastro_gdl,informix,SP,ifx_match_external
catastro_gdl,informix,SP,ifx_new_external
catastro_gdl,informix,SP,ifx_node_id
catastro_gdl,informix,SP,ifx_node_name
catastro_gdl,informix,SP,ifx_param_ids
catastro_gdl,informix,SP,ifx_param_types
catastro_gdl,informix,SP,ifx_replace_module
catastro_gdl,informix,SP,ifx_replace_module
catastro_gdl,informix,SP,ifx_ret_ids
catastro_gdl,informix,SP,ifx_ret_types
catastro_gdl,informix,SP,ifx_set_erstate
catastro_gdl,informix,SP,ifx_set_erstate
catastro_gdl,informix,SP,ifx_sha_settrace
catastro_gdl,informix,SP,ifx_shard_delete
catastro_gdl,informix,SP,ifx_trigger_action
catastro_gdl,informix,SP,ifx_trigger_cols
catastro_gdl,informix,SP,ifx_unload_module
catastro_gdl,informix,SP,ifx_update_extern
catastro_gdl,informix,SP,ikeyextractcolno
catastro_gdl,informix,SP,impto_tmpproy
catastro_gdl,informix,SP,indexkeyarray_out
catastro_gdl,informix,SP,indexkeyarray_out
catastro_gdl,informix,SP,indexkeyarray_send
catastro_gdl,informix,SP,indexkeyarray_send
catastro_gdl,informix,SP,infracmpal_consultalic
catastro_gdl,informix,SP,init_aggrelem
catastro_gdl,informix,SP,init_aggrelemc
catastro_gdl,informix,SP,init_aggrschema
catastro_gdl,informix,SP,init_aggrschemac
catastro_gdl,informix,SP,init_aggrxml
catastro_gdl,informix,SP,init_aggrxmlc
catastro_gdl,informix,SP,ins_bitaconst
catastro_gdl,informix,SP,ins_cad
catastro_gdl,informix,SP,ins_catas1
catastro_gdl,informix,SP,ins_comproblic
catastro_gdl,informix,SP,ins_cond
catastro_gdl,informix,SP,ins_contr
catastro_gdl,informix,SP,ins_convcta1
catastro_gdl,informix,SP,ins_detpago
catastro_gdl,informix,SP,ins_detpago_conv
catastro_gdl,informix,SP,ins_detpago_sdos
catastro_gdl,informix,SP,ins_detreq
catastro_gdl,informix,SP,ins_detreqbflic
catastro_gdl,informix,SP,ins_detreqlic
catastro_gdl,informix,SP,ins_detsaldos_conv
catastro_gdl,informix,SP,ins_recaraseo
catastro_gdl,informix,SP,ins_regprop1
catastro_gdl,informix,SP,ins_reqbflic
catastro_gdl,informix,SP,ins_reqlicenciafea
catastro_gdl,informix,SP,ins_saldos
catastro_gdl,informix,SP,ins_valmodif
catastro_gdl,informix,SP,integra_pagoadmin_licanun
catastro_gdl,informix,SP,internet_totalespred
catastro_gdl,informix,SP,is_pattern_arg
catastro_gdl,informix,SP,iter_aggrelem
catastro_gdl,informix,SP,iter_aggrelemc
catastro_gdl,informix,SP,iter_aggrschema
catastro_gdl,informix,SP,iter_aggrschemac
catastro_gdl,informix,SP,iter_aggrxml
catastro_gdl,informix,SP,iter_aggrxmlc
catastro_gdl,informix,SP,j_tommy1
catastro_gdl,informix,SP,j_tommy11
catastro_gdl,informix,SP,j_tommy2
catastro_gdl,informix,SP,j_tommy21
catastro_gdl,informix,SP,javaclass
catastro_gdl,informix,SP,json_export_bin
catastro_gdl,informix,SP,json_export_txt
catastro_gdl,informix,SP,json_import_bin
catastro_gdl,informix,SP,json_import_txt
catastro_gdl,informix,SP,json_in
catastro_gdl,informix,SP,json_out
catastro_gdl,informix,SP,json_recv
catastro_gdl,informix,SP,json_send
catastro_gdl,informix,SP,json_to_bson
catastro_gdl,informix,SP,jsonoutput
catastro_gdl,informix,SP,jvpcontrol
catastro_gdl,informix,SP,kio_pagodiverso
catastro_gdl,informix,SP,kio_pagolicgiro3
catastro_gdl,informix,SP,kiosco_lic_totales
catastro_gdl,informix,SP,kiosco_lic_totales1
catastro_gdl,informix,SP,kiosco_lic_totalesx
catastro_gdl,informix,SP,kiosco_totalespred
catastro_gdl,informix,SP,kiosco_totalespred_ant
catastro_gdl,informix,SP,kiosco_totalespred_nvo
catastro_gdl,informix,SP,kiosco_totalesprednvo
catastro_gdl,informix,SP,ld_cartasext
catastro_gdl,informix,SP,ld_ind_adeudo_cartera
catastro_gdl,informix,SP,ldconducta_predial
catastro_gdl,informix,SP,lessthan
catastro_gdl,informix,SP,lessthanorequal
catastro_gdl,informix,SP,leyendalic
catastro_gdl,informix,SP,lic_carga_derechos_actividades
catastro_gdl,informix,SP,lic_estadistica
catastro_gdl,informix,SP,lic_registro_microgenerador
catastro_gdl,informix,SP,lic_sumaderechos
catastro_gdl,informix,SP,licencia_descmultalic
catastro_gdl,informix,SP,licencia_descreclic
catastro_gdl,informix,SP,licencia_descuentos
catastro_gdl,informix,SP,licencia_descuentosx
catastro_gdl,informix,SP,liga_anuncio
catastro_gdl,informix,SP,liga_incof_trans
catastro_gdl,informix,SP,linea_banamex
catastro_gdl,informix,SP,linea_banamex1
catastro_gdl,informix,SP,linea_banamex2
catastro_gdl,informix,SP,linea_capturalic
catastro_gdl,informix,SP,linea_capturanoade
catastro_gdl,informix,SP,linea_capturapred13_003
catastro_gdl,informix,SP,linea_capturapred18_004
catastro_gdl,informix,SP,linea_capturapred19
catastro_gdl,informix,SP,linea_capturapred19
catastro_gdl,informix,SP,linea_capturapred19r
catastro_gdl,informix,SP,linea_capturapred19ra
catastro_gdl,informix,SP,linea_capturapred_000
catastro_gdl,informix,SP,linea_capturapred_001
catastro_gdl,informix,SP,linea_capturapred_002
catastro_gdl,informix,SP,linea_capturapred_kio
catastro_gdl,informix,SP,linea_capturapredec
catastro_gdl,informix,SP,linea_carga
catastro_gdl,informix,SP,llvc_export_bin
catastro_gdl,informix,SP,llvc_export_txt
catastro_gdl,informix,SP,llvc_import_bin
catastro_gdl,informix,SP,llvc_import_txt
catastro_gdl,informix,SP,llvc_in
catastro_gdl,informix,SP,llvc_out
catastro_gdl,informix,SP,llvc_recv
catastro_gdl,informix,SP,llvc_send
catastro_gdl,informix,SP,locate
catastro_gdl,informix,SP,locopy
catastro_gdl,informix,SP,locopy
catastro_gdl,informix,SP,locopy
catastro_gdl,informix,SP,locopy
catastro_gdl,informix,SP,locopy_blobpre1170
catastro_gdl,informix,SP,locopy_clobpre1170
catastro_gdl,informix,SP,lohandles
catastro_gdl,informix,SP,lohandles
catastro_gdl,informix,SP,lolist_in
catastro_gdl,informix,SP,lolist_out
catastro_gdl,informix,SP,lolist_recv
catastro_gdl,informix,SP,lolist_send
catastro_gdl,informix,SP,lotofile
catastro_gdl,informix,SP,lotofile
catastro_gdl,informix,SP,masiva_asigna_req
catastro_gdl,informix,SP,masiva_asigna_req
catastro_gdl,informix,SP,masiva_asigna_reqs
catastro_gdl,informix,SP,metadata_1
catastro_gdl,informix,SP,metadata_2
catastro_gdl,informix,SP,mi_cast_datum
catastro_gdl,informix,SP,mi_cast_datum
catastro_gdl,informix,SP,mi_cast_datum
catastro_gdl,informix,SP,mi_cast_datum
catastro_gdl,informix,SP,mi_get_typedesc
catastro_gdl,informix,SP,mi_get_typedesc
catastro_gdl,informix,SP,modregprop
catastro_gdl,informix,SP,mov_linea_capturapred
catastro_gdl,informix,SP,movil_cons_rpp
catastro_gdl,informix,SP,movil_totpred
catastro_gdl,informix,SP,movil_totpredresp
catastro_gdl,informix,SP,movper_descrec
catastro_gdl,informix,SP,multasnva_consulta
catastro_gdl,informix,SP,multaspagdep
catastro_gdl,informix,SP,nk_adeudos_detalle_01
catastro_gdl,informix,SP,nk_encabezado_01
catastro_gdl,informix,SP,nombres
catastro_gdl,informix,SP,notequal
catastro_gdl,informix,SP,notequal
catastro_gdl,informix,SP,numero
catastro_gdl,informix,SP,nvo_frac
catastro_gdl,informix,SP,nvo_fracjf
catastro_gdl,informix,SP,odoo_actualiza_pendientes
catastro_gdl,informix,SP,odoo_adeudos_detalle_08
