base,esquema,tipo,nombre,base_destino_postgresql,esquema_destino,sin_destino,sistemas_uso
db_egresos,informix,SP,shash_close,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_create,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_delete,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_drop,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_endscan,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_getnext,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_insert,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_open,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_rescan,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_scancost,padron_licencias,comun,NO,
db_egresos,informix,SP,shash_update,padron_licencias,comun,NO,
db_egresos,informix,SP,sourcetype_colnum,padron_licencias,comun,NO,
db_egresos,informix,SP,sp_conc_sdoprom,padron_licencias,comun,NO,
db_egresos,informix,SP,spd_camb_dep_mov,padron_licencias,comun,NO,
db_egresos,informix,SP,spd_concilia_glob,padron_licencias,comun,NO,
db_egresos,informix,SP,spd_concilia_globx,padron_licencias,comun,NO,
db_egresos,informix,SP,spd_desconcilia_stat,padron_licencias,comun,NO,
db_egresos,informix,SP,spd_desconcilia_stat,padron_licencias,comun,NO,
db_egresos,informix,SP,spd_ultimo_dia_mes,padron_licencias,comun,NO,
db_egresos,informix,SP,statout,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamread,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,streamwrite,padron_licencias,comun,NO,
db_egresos,informix,SP,sysbldprepare,padron_licencias,comun,NO,
db_egresos,informix,SP,sysfdist,padron_licencias,comun,NO,
db_egresos,informix,SP,syspurge,padron_licencias,comun,NO,
db_egresos,informix,SP,systdist,padron_licencias,comun,NO,
db_egresos,informix,SP,systdistold,padron_licencias,comun,NO,
db_egresos,informix,SP,texttoclob,padron_licencias,comun,NO,
db_egresos,informix,SP,texttoclob,padron_licencias,comun,NO,
db_egresos,informix,SP,texttoclob_pre1150,padron_licencias,comun,NO,
db_egresos,informix,SP,trigger_action,padron_licencias,comun,NO,
db_egresos,informix,SP,trigger_cols,padron_licencias,comun,NO,
db_egresos,informix,SP,unloading_module,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransform,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransform,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransform,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransform,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransform,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransformasblob,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransformasblob,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransformasblob,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransformasclob,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransformasclob,padron_licencias,comun,NO,
db_egresos,informix,SP,xsltransformasclob,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_banco,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_bancoh,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_conta,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_contah,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_control,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_controlh,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_cuenta,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_cuentah,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_estatus,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_param,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_saldo,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_saldoh,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_tipomov,padron_licencias,comun,NO,
db_egresos,informix,TABLA,conc_usuario,padron_licencias,comun,NO,
db_egresos,informix,TABLA,personal,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysaggregates,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysams,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysattrtypes,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysautolocate,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysblobs,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syscasts,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syschecks,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syscolattribs,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syscolauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syscoldepend,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syscolumns,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysconstraints,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysdefaults,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysdepend,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysdirectives,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysdistrib,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syserrors,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysextcols,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysextdfiles,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysexternal,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysfragauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysfragdist,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysfragments,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysindices,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysinherits,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syslangauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syslogmap,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysobjstate,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysopclasses,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysopclstr,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysprocauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysprocbody,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysproccolumns,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysprocedures,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysprocplan,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysreferences,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysroleauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysroutinelangs,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysseclabelauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysseclabelcomponentelements,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysseclabelcomponents,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysseclabelnames,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysseclabels,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssecpolicies,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssecpolicycomponents,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssecpolicyexemptions,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssequences,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssurrogateauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssynonyms,padron_licencias,comun,NO,
db_egresos,informix,TABLA,syssyntable,padron_licencias,comun,NO,
db_egresos,informix,TABLA,systabamdata,padron_licencias,comun,NO,
db_egresos,informix,TABLA,systabauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,systables,padron_licencias,comun,SI,"cementerio,estacionamiento_exclusivo,mercados"
db_egresos,informix,TABLA,systraceclasses,padron_licencias,comun,NO,
db_egresos,informix,TABLA,systracemsgs,padron_licencias,comun,NO,
db_egresos,informix,TABLA,systrigbody,padron_licencias,comun,NO,
db_egresos,informix,TABLA,systriggers,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysusers,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysviews,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysviolations,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysxadatasources,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysxasourcetypes,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysxtddesc,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysxtdtypeauth,padron_licencias,comun,NO,
db_egresos,informix,TABLA,sysxtdtypes,padron_licencias,comun,NO,
db_egresos,informix,TABLA,ta_12_recaudadoras,padron_licencias,comun,SI,"aseo_contratado,cementerio,estacionamiento_exclusivo,mercados,otras_obligaciones"
db_egresos,informix,TABLA,ta_depen_res,padron_licencias,comun,NO,
db_egresos,informix,TABLA,ta_gasto_comp_gr,padron_licencias,comun,NO,
db_egresos,informix,TABLA,ta_gasto_comp_r,padron_licencias,comun,NO,
db_egresos,informix,TABLA,ta_movim_res,padron_licencias,comun,NO,
db_egresos,informix,TABLA,ta_movtos_res,padron_licencias,comun,NO,
db_egresos,informix,TABLA,ta_rel_ramo_res,padron_licencias,comun,NO,
db_egresos,informix,VISTA,cg_12_depositos,padron_licencias,comun,NO,
db_egresos,informix,VISTA,sysdomains,padron_licencias,comun,NO,
db_egresos,informix,VISTA,sysindexes,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_abccheques,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_abcdepret,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_canc_cheques,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_cheque_frmpgo,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_conciliaglob,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_consdatpoliza,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_generapoliza,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_genmovpolpesos,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_ins_movsolic,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_inscheqsincrbo,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_insertacheques,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_insmovcajapolp,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_insmovchepolp,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_mvtoscheq_conc,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_prov_abc_adq,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_proveedor_abc,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_sumacargoabono,padron_licencias,comun,NO,
db_egresos,mortega,SP,spd_sustcheque,padron_licencias,comun,NO,
db_egresos,mortega,SP,spt_chequeacrbo,padron_licencias,comun,NO,
db_egresos,mortega,SP,spt_mov_solic_del,padron_licencias,comun,NO,
db_egresos,mortega,SP,spt_mov_solic_ins,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,arbol,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,arch_sistema,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,printer_config,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_actividad_prov,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_autoriza,padron_licencias,comun,SI,"cementerio,estacionamiento_exclusivo,mercados"
db_egresos,mortega,TABLA,ta_bancopagador,mercados,public,SI,mercados
db_egresos,mortega,TABLA,ta_cheques,mercados,public,SI,mercados
db_egresos,mortega,TABLA,ta_chequeshab,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_concilia,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_conciliac,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_conciliah,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_conciliai,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_contconcilia,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_ctaconcilia,mercados,public,SI,mercados
db_egresos,mortega,TABLA,ta_cuentashab,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_cuentastrans,mercados,public,SI,mercados
db_egresos,mortega,TABLA,ta_datconcilia,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_datconciliac,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_datconciliah,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_datconciliai,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_depospag,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_depospag_saldos,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_divisiones,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_modulos,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_mov_solic,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_movcheq,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_movimientoshab,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_partida_esp,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_passwords,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_permisos_web,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_permisos_web2,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_prestaserv,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_proveedores,estacionamiento_publico,public,SI,estacionamiento_publico
db_egresos,mortega,TABLA,ta_tags,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_tipo_solic,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_tipopol,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_ver,padron_licencias,comun,NO,
db_egresos,mortega,TABLA,ta_versiones,padron_licencias,comun,SI,"aseo_contratado,cementerio,estacionamiento_exclusivo,mercados,otras_obligaciones"
db_ingresos,bcabrera,SP,int_adeudosmerc,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,int_liquidmerc,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,int_pagamerc,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,kiosco_datosmerc,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,kiosco_pagomerc,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,kiosco_totalesmerc,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,sp_cg_pres_mercado,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,spd_11_consadeudo,mercados,public,SI,mercados
db_ingresos,bcabrera,SP,spd_11_consdetalle,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,spd_11_consmercado,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,spd_11_mercgral,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,spd_11_presclocal,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,spd_difpredial,padron_licencias,comun,NO,
db_ingresos,bcabrera,SP,spd_pagossite,padron_licencias,comun,NO,
db_ingresos,bcabrera,TABLA,pagossite,padron_licencias,comun,NO,
db_ingresos,bcabrera,TABLA,ta_11_kio_trans,padron_licencias,comun,NO,
db_ingresos,consulta,TABLA,detsal_licnvo,padron_licencias,comun,NO,
db_ingresos,dbduenas,SP,admin_pago_30,padron_licencias,comun,NO,
db_ingresos,dbduenas,TABLA,ta_12_interfaces_odoo,padron_licencias,comun,NO,
db_ingresos,gmoreno,SP,con16_f10detade,padron_licencias,comun,NO,
db_ingresos,gmoreno,SP,con16_f11detade,padron_licencias,comun,NO,
db_ingresos,gmoreno,SP,con16_f12detade,padron_licencias,comun,NO,
db_ingresos,gmoreno,SP,con16_f5detcont,padron_licencias,comun,NO,
db_ingresos,gmoreno,TABLA,ta_16_contratos,padron_licencias,comun,SI,"aseo_contratado,cementerio,estacionamiento_exclusivo"
db_ingresos,gmoreno,TABLA,ta_16_contratos_h,aseo_contratado,public,SI,aseo_contratado
db_ingresos,gmoreno,TABLA,ta_16_dia_limite,padron_licencias,comun,SI,"aseo_contratado,estacionamiento_exclusivo"
db_ingresos,gmoreno,TABLA,ta_16_empresas,aseo_contratado,public,SI,aseo_contratado
db_ingresos,gmoreno,TABLA,ta_16_gastos,aseo_contratado,public,SI,aseo_contratado
db_ingresos,gmoreno,TABLA,ta_16_h_contratos,padron_licencias,comun,NO,
db_ingresos,gmoreno,TABLA,ta_16_operacion,aseo_contratado,public,SI,aseo_contratado
db_ingresos,gmoreno,TABLA,ta_16_pagos,padron_licencias,comun,SI,"aseo_contratado,estacionamiento_exclusivo"
db_ingresos,gmoreno,TABLA,ta_16_recargos,aseo_contratado,public,SI,aseo_contratado
db_ingresos,gmoreno,TABLA,ta_16_tipo_aseo,padron_licencias,comun,SI,"aseo_contratado,estacionamiento_exclusivo"
db_ingresos,gmoreno,TABLA,ta_16_tipos_emp,aseo_contratado,public,SI,aseo_contratado
db_ingresos,gmoreno,TABLA,ta_16_unidades,padron_licencias,comun,SI,"aseo_contratado,otras_obligaciones"
db_ingresos,gmoreno,TABLA,ta_16_zonas,aseo_contratado,public,SI,aseo_contratado
db_ingresos,imtorre,SP,calc_tmppredpresc,padron_licencias,comun,NO,
db_ingresos,imtorre,SP,calc_tmppredpresc1,padron_licencias,comun,NO,
db_ingresos,imtorre,SP,opercaja_act,padron_licencias,comun,NO,
db_ingresos,imtorre,SP,operkiosco,padron_licencias,comun,NO,
db_ingresos,imtorre,TABLA,bita_actostransm,padron_licencias,comun,NO,
db_ingresos,imtorre,TABLA,ta_12_nombrekiosco,padron_licencias,comun,NO,
db_ingresos,imtorre,TABLA,tm_rezagopred,padron_licencias,comun,NO,
db_ingresos,informix,SP,act_datos_comp_elect,padron_licencias,comun,NO,
db_ingresos,informix,SP,actual_rbobcos,padron_licencias,comun,NO,
db_ingresos,informix,SP,actual_rbogrupos12,padron_licencias,comun,NO,
